Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,time
2023/06/29 14:08:54,4.434782609,-8.554347826,1.913043478,3.401555955,-9.881508079,0.5864751646,1,8.375132417,119.4010972,39.90839695,-95.4351145,58.13740458,0.02248875562,0.7451274363,-0.07646176912,1515.018315,534
2023/06/29 14:08:54,4.923913043,-5.72826087,2.597826087,3.482944345,-8.687013764,0.39497307,1,8.395553343,119.1106719,8.458015267,-31.57251908,22.29007634,0.001499250375,0.736131934,-0.06896551724,1544.322344,534
2023/06/29 14:08:54,4.804347826,-6.5,3.315217391,3.411131059,-9.139437463,1.644524237,1,8.405763806,118.9659885,-19.17557252,17.16030534,-24.33587786,-0.001499250375,0.7511244378,-0.04797601199,1460.07326,534
2023/06/29 14:08:55,4.956521739,-7.434782609,3.25,3.164572113,-10.36983842,1.354877319,1,8.405763806,118.9659885,-13.55725191,62.70229008,-28.04580153,-0.011994003,0.7511244378,-0.001499250375,1434.432234,535
2023/06/29 14:08:55,3.72826087,-6.684782609,3.141304348,2.38898863,-11.45421903,1.4171155,1,8.38534288,119.2557078,-15.86259542,43.63358779,-103.8015267,-0.1334332834,0.712143928,0.05697151424,1522.344322,535
2023/06/29 14:08:55,3.836956522,-5.826086957,2.989130435,1.99401556,-9.484141233,1.364452424,1,8.364921954,119.5468416,27.35877863,-29.22137405,-25.84732824,-0.3043478261,0.5817091454,0.06746626687,1475.457875,535
2023/06/29 14:08:55,4.293478261,-6.652173913,3.076086957,2.326750449,-8.466786355,1.503291442,1,8.364921954,119.5468416,66.80916031,-57.98473282,93.49618321,-0.299850075,0.5967016492,0.08095952024,1459.340659,535
2023/06/29 14:08:55,4.358695652,-7.076086957,1.945652174,2.570915619,-12.46439258,0.3901855177,1,8.421079501,118.7496211,62.70229008,-132.1374046,71.54198473,-0.1409295352,0.7391304348,0.08545727136,1463.003663,535
2023/06/29 14:08:56,4.815217391,-6.141304348,2.608695652,2.862956314,-8.938360263,0.6965888689,1,8.558920754,116.8371608,36.90076336,-127.389313,49.49618321,-0.1004497751,0.7751124438,0.09445277361,1535.531136,536
2023/06/29 14:08:56,4.902173913,-5.847826087,3.75,3.207660084,-9.074805506,1.436265709,1,8.752919554,114.2475941,-3.58778626,-87.66412214,27.22137405,-0.04947526237,0.8245877061,0.1589205397,1545.054945,536
2023/06/29 14:08:56,5.597826087,-6.347826087,4.5,3.755834829,-9.120287253,2.94673848,1,8.906076502,112.2828891,-7.190839695,-46,19.70992366,0.004497751124,0.8380809595,0.2053973013,1468.131868,536
2023/06/29 14:08:56,4.913043478,-6.358695652,4.195652174,3.976062238,-10.65230401,3.008976661,1,9.013286365,110.9473237,10.30534351,4.519083969,-51.9389313,0.0179910045,0.844077961,0.2143928036,1542.124542,536
2023/06/29 14:08:56,4.402173913,-6.391304348,3.304347826,2.877318971,-9.675643327,2.05625374,1,9.069443913,110.2603434,27.45038168,-16.38167939,-79.22137405,-0.1124437781,0.772113943,0.1784107946,1513.553114,536
2023/06/29 14:08:57,4.293478261,-5,3.445652174,2.55176541,-8.540993417,1.704368642,1,9.069443913,110.2603434,25.40458015,-34.42748092,-1.129770992,-0.2248875562,0.7016491754,0.1589205397,1428.571429,537
2023/06/29 14:08:57,5.043478261,-7.641304348,3.184782609,3.097546379,-9.625374028,1.642130461,1,9.043917755,110.5715495,18.01526718,-55.45038168,83.11450382,-0.1874062969,0.7271364318,0.1814092954,1430.03663,537
2023/06/29 14:08:57,4.641304348,-7.967391304,2.597826087,3.037701975,-9.905445841,1.773788151,1,8.99797067,111.1361702,33.17557252,-125.6641221,81.81679389,-0.01349325337,0.8350824588,0.1904047976,1552.380952,537
2023/06/29 14:08:57,5.043478261,-5.858695652,3.293478261,3.346499102,-8.598444045,1.192100539,1,8.936707891,111.8980291,8.122137405,-82.42748092,46.18320611,0.1259370315,0.8515742129,0.1769115442,1461.538462,537
2023/06/29 14:08:57,4.97826087,-6.77173913,4.5,4.107719928,-9.043686415,2.489527229,1,8.860129418,112.8651685,-11.38931298,6.65648855,-9.435114504,0.203898051,0.8500749625,0.179910045,1435.164835,537
2023/06/29 14:08:58,4.858695652,-7.663043478,3.97826087,3.648114901,-10.92040694,2.508677439,1,8.773340481,113.9816701,-6.015267176,59.4351145,-39.02290076,0.1514242879,0.8500749625,0.2308845577,1490.842491,538
2023/06/29 14:08:58,3.815217391,-7.717391304,3.652173913,3.250748055,-11.42070616,2.247755835,1,8.681446312,115.1881799,15.41984733,68.36641221,-89.70992366,-0.00299850075,0.8350824588,0.2473763118,1635.164835,538
2023/06/29 14:08:58,3.847826087,-4.956521739,3.423913043,2.080191502,-8.904847397,1.733093956,1,8.589552144,116.4205052,10.6870229,11.78625954,-64.99236641,-0.1814092954,0.7256371814,0.1964017991,1476.190476,538
2023/06/29 14:08:58,4.217391304,-6.543478261,4.336956522,2.130460802,-7.863554758,2.092160383,1,8.507868438,117.5382538,0.9770992366,-5.58778626,71.05343511,-0.227886057,0.6596701649,0.1844077961,1476.190476,538
2023/06/29 14:08:58,4.75,-8.72826087,4.576086957,2.980251346,-9.606223818,3.157390784,1,8.441500428,118.4623526,8.427480916,-62.45801527,110.870229,-0.1004497751,0.7451274363,0.2173913043,1475.457875,538
2023/06/29 14:08:59,5.5,-5.869565217,4.260869565,3.411131059,-8.993417115,3.052064632,1,8.370027185,119.473925,19.22137405,-61.40458015,60.67175573,0.09595202399,0.808095952,0.23988006,1460.07326,539
2023/06/29 14:08:59,5.608695652,-6.195652174,4.782608696,3.973668462,-9.232794734,2.855774985,1,8.318974869,120.2071187,-10.88549618,19.3740458,-21.96946565,0.1964017991,0.8065967016,0.1994002999,1391.208791,539
2023/06/29 14:08:59,5.532608696,-7.989130435,2.739130435,3.459006583,-9.603830042,2.147217235,1,8.278133017,120.800185,-31.14503817,55.08396947,-49.90839695,0.167916042,0.7796101949,0.2188905547,1465.934066,539
2023/06/29 14:08:59,4.25,-7.543478261,2.967391304,2.740873728,-11.49012567,0.8067025733,1,8.247501627,121.2488394,-32.0610687,87.17557252,-100.1679389,0.1214392804,0.7616191904,0.2908545727,1591.941392,539
